position,task_id,system,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
61,live-transactions,astra,pass,valid,completed,none,m3-20260807T155211Z-61-live-transactions-astra-a1,m3_latest_valid_run,349.79861237399746,True,399.466718,25.87340653099818,2026-08-10T06:23:05.658915+00:00,15,15,20505,16322,36827,15,100,False,30,0,30,15,True,23.794699095004376,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/live-transactions/m3-20260807T155211Z-61-live-transactions-astra-a1,2026-08-10T06:16:26.192197+00:00,0,15,,False,none,421091,all_retained_completed_responses_reported,13796,True,434887,441596,all_completed_responses_reported,30118,True,471714,0,30,28,0
61,live-transactions,hermes,pass,valid,completed,none,m3-20260807T155211Z-61-live-transactions-hermes-a1,m3_latest_valid_run,417.85137897502864,True,563.096224,25.525632706994656,2026-08-10T06:38:23.637180+00:00,1,1,496,68,564,1,100,False,29,0,29,1,True,119.71921231797671,28,28,0,28,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/live-transactions/m3-20260807T155211Z-61-live-transactions-hermes-a1,2026-08-10T06:29:00.540956+00:00,0,28,,False,none,1736374,all_retained_completed_responses_reported,33832,True,1770206,1736870,all_completed_responses_reported,33900,True,1770770,0,29,56,0
62,llm-training-dataset,astra,pass,valid,completed,none,m3-20260807T155211Z-62-llm-training-dataset-astra-a1,m3_latest_valid_run,387.6829133410356,False,446.906343,19.751003930985462,2026-08-10T09:01:43.091921+00:00,9,9,11663,9745,21408,9,100,False,17,0,17,9,True,39.47242572797893,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/llm-training-dataset/m3-20260807T155211Z-62-llm-training-dataset-astra-a1,2026-08-10T08:54:16.185578+00:00,0,8,,False,none,379185,all_retained_completed_responses_reported,34777,True,413962,390848,all_completed_responses_reported,44522,True,435370,0,17,12,2
62,llm-training-dataset,hermes,pass,valid,completed,none,m3-20260807T155211Z-62-llm-training-dataset-hermes-a1,m3_artifact_gate_v2_projection,618.6347667599912,False,782.910127,16.392088043969125,2026-08-10T06:52:17.602754+00:00,5,5,3847,369,4216,5,100,False,41,0,41,5,True,147.88327219603968,36,36,0,36,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/llm-training-dataset/m3-20260807T155211Z-62-llm-training-dataset-hermes-a1,2026-08-10T06:39:14.692627+00:00,0,36,,False,none,2654080,all_retained_completed_responses_reported,46679,True,2700759,2657927,all_completed_responses_reported,47048,True,2704975,0,41,50,0
63,logical-datasets-collection,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-63-logical-datasets-collection-astra-a1,m3_artifact_gate_v2_projection,1935.213135672966,False,2039.779776,12.65192031301558,2026-08-10T09:36:40.041648+00:00,39,39,158467,96751,255218,38,100,False,66,1,66,39,False,91.91472001401849,27,27,0,27,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/logical-datasets-collection/m3-20260807T155211Z-63-logical-datasets-collection-astra-a1,2026-08-10T09:02:40.261872+00:00,0,27,,False,none,2372984,all_retained_completed_responses_reported,113760,True,2486744,2531451,partial_or_missing_provider_usage,210511,False,2741962,1,65,61,7
63,logical-datasets-collection,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-63-logical-datasets-collection-hermes-a1,m3_latest_valid_run,257.4905787809985,False,411.828126,9.58556175295962,2026-08-10T09:44:47.452003+00:00,0,0,,,,0,100,False,18,0,18,0,False,144.7519854660419,18,18,0,18,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/logical-datasets-collection/m3-20260807T155211Z-63-logical-datasets-collection-hermes-a1,2026-08-10T09:37:55.623877+00:00,0,18,,False,none,1380571,all_retained_completed_responses_reported,25861,True,1406432,1380571,all_completed_responses_reported,25861,True,1406432,0,18,29,0
64,machine-operating,astra,pass,valid,completed,none,m3-20260807T155211Z-64-machine-operating-astra-a1,m3_artifact_gate_v2_projection,739.2746905619861,True,805.394737,36.56767553498503,2026-08-10T10:06:57.463860+00:00,24,24,45787,31900,77687,24,100,False,44,0,44,24,True,29.552370903028873,20,20,0,20,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/machine-operating/m3-20260807T155211Z-64-machine-operating-astra-a1,2026-08-10T09:53:32.069123+00:00,0,20,,False,none,1025763,all_retained_completed_responses_reported,40467,True,1066230,1071550,all_completed_responses_reported,72367,True,1143917,0,44,22,0
64,machine-operating,hermes,pass,valid,completed,none,m3-20260807T155211Z-64-machine-operating-hermes-a1,m3_latest_valid_run,234.56316133600194,False,391.529998,42.8359742659959,2026-08-10T09:52:22.918239+00:00,0,0,,,,0,100,False,23,0,23,0,True,114.13086239800214,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/machine-operating/m3-20260807T155211Z-64-machine-operating-hermes-a1,2026-08-10T09:45:51.388241+00:00,0,23,,False,none,1428982,all_retained_completed_responses_reported,18772,True,1447754,1428982,all_completed_responses_reported,18772,True,1447754,0,23,25,0
65,meeting-assign,astra,pass,valid,completed,none,m3-20260807T155211Z-65-meeting-assign-astra-a1,m3_latest_valid_run,308.326973963005,False,346.138738,14.048309358011466,2026-08-10T10:14:16.898348+00:00,8,8,9920,15240,25160,8,100,False,16,0,16,8,True,23.76345467898352,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/meeting-assign/m3-20260807T155211Z-65-meeting-assign-astra-a1,2026-08-10T10:08:30.759610+00:00,0,8,,False,none,321051,all_retained_completed_responses_reported,16197,True,337248,330971,all_completed_responses_reported,31437,True,362408,0,16,11,0
65,meeting-assign,hermes,pass,valid,completed,none,m3-20260807T155211Z-65-meeting-assign-hermes-a1,m3_latest_valid_run,229.62239337799838,False,336.458878,10.723635174974333,2026-08-10T10:20:40.898947+00:00,1,1,820,143,963,1,100,False,18,0,18,1,True,96.11284944702732,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/meeting-assign/m3-20260807T155211Z-65-meeting-assign-hermes-a1,2026-08-10T10:15:04.440069+00:00,0,17,,False,none,1160973,all_retained_completed_responses_reported,26736,True,1187709,1161793,all_completed_responses_reported,26879,True,1188672,0,18,15,0
66,merge-hf-datasets,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-66-merge-hf-datasets-astra-a1,m3_latest_valid_run,568.8007071689935,True,612.774248,11.45649372797925,2026-08-10T10:42:31.396638+00:00,15,15,18425,8192,26617,15,100,False,29,0,29,15,False,32.51704710302715,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/merge-hf-datasets/m3-20260807T155211Z-66-merge-hf-datasets-astra-a1,2026-08-10T10:32:18.622390+00:00,0,14,,False,none,646194,all_retained_completed_responses_reported,48481,True,694675,664619,all_completed_responses_reported,56673,True,721292,0,29,16,0
66,merge-hf-datasets,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-66-merge-hf-datasets-hermes-a1,m3_latest_valid_run,502.9464065459906,True,629.518115,12.076809431950096,2026-08-10T10:31:42.118017+00:00,0,0,,,,0,100,False,28,0,28,0,False,114.49489902205926,28,28,0,28,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/merge-hf-datasets/m3-20260807T155211Z-66-merge-hf-datasets-hermes-a1,2026-08-10T10:21:12.599902+00:00,0,28,,False,none,1901088,all_retained_completed_responses_reported,45843,True,1946931,1901088,all_completed_responses_reported,45843,True,1946931,0,28,29,0
67,mrbeast-analysis,astra,no_pass,valid,max_steps,model_request_budget,posthoc-20260811T142408Z-067-mrbeast-analysis-astra-a1,posthoc_formal_supplement,2670.888337863027,False,2702.983599,8.614996175048873,2026-08-11T17:37:07.853493+00:00,58,58,179553,151415,330968,57,100,True,100,2,100,58,False,23.48026496192415,42,42,1,41,/home/vagrant/moi-benchmark/astra/results/toolathlon-posthoc-unavailable-infra-rerun-v1/runs/astra/mrbeast-analysis/posthoc-20260811T142408Z-067-mrbeast-analysis-astra-a1,2026-08-11T16:52:04.869894+00:00,0,42,m3-20260807T155211Z-67-mrbeast-analysis-astra-a1,False,none,2331758,partial_or_missing_retained_provider_usage,84275,False,2416033,2511311,partial_or_missing_provider_usage,235690,False,2747001,2,98,52,1
67,mrbeast-analysis,hermes,no_pass,valid,completed,completed_but_no_pass,posthoc-20260811T142408Z-067-mrbeast-analysis-hermes-a1,posthoc_formal_supplement,390.6478257890558,False,540.053406,7.799605328007601,2026-08-11T17:46:36.847111+00:00,1,1,591,1058,1649,1,100,False,22,0,22,1,False,141.6059748829366,21,21,0,21,/home/vagrant/moi-benchmark/astra/results/toolathlon-posthoc-unavailable-infra-rerun-v1/runs/hermes/mrbeast-analysis/posthoc-20260811T142408Z-067-mrbeast-analysis-hermes-a1,2026-08-11T17:37:36.793705+00:00,0,21,m3-20260807T155211Z-67-mrbeast-analysis-hermes-a1,False,none,2295650,all_retained_completed_responses_reported,29828,True,2325478,2296241,all_completed_responses_reported,30886,True,2327127,0,22,23,0
68,music-analysis,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-68-music-analysis-astra-a1,m3_artifact_gate_v2_projection,4604.349437577999,False,4673.834727,38.672726692049764,2026-08-10T13:07:30.117557+00:00,62,62,157984,163448,321432,60,100,True,100,2,100,62,False,30.812562729951424,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/music-analysis/m3-20260807T155211Z-68-music-analysis-astra-a1,2026-08-10T11:49:36.282830+00:00,1,38,,False,none,3674420,all_retained_completed_responses_reported,247412,True,3921832,3832404,partial_or_missing_provider_usage,410860,False,4243264,2,98,63,2
68,music-analysis,hermes,no_pass,valid,completed,completed_but_no_pass,posthoc-20260811T142408Z-068-music-analysis-hermes-a1,posthoc_formal_supplement,1301.6696044009877,True,1451.673534,6.873929530964233,2026-08-12T03:31:26.656366+00:00,10,10,5529,711,6240,10,100,False,72,0,72,10,False,143.13000006804805,62,62,0,62,/home/vagrant/moi-benchmark/astra/results/toolathlon-posthoc-unavailable-infra-rerun-v1/runs/hermes/music-analysis/posthoc-20260811T142408Z-068-music-analysis-hermes-a1,2026-08-12T03:07:14.982832+00:00,0,62,m3-20260807T155211Z-68-music-analysis-hermes-a2,False,none,5680287,all_retained_completed_responses_reported,79005,True,5759292,5685816,all_completed_responses_reported,79716,True,5765532,0,72,65,0
69,nhl-b2b-analysis,astra,pass,valid,completed,none,m3-20260807T155211Z-69-nhl-b2b-analysis-astra-a1,m3_latest_valid_run,1245.5419443600113,False,1298.268125,21.250079456018284,2026-08-10T13:30:55.406924+00:00,41,41,117159,81067,198226,41,100,False,69,0,69,41,True,31.476101183970513,28,28,0,28,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/nhl-b2b-analysis/m3-20260807T155211Z-69-nhl-b2b-analysis-astra-a1,2026-08-10T13:09:17.138799+00:00,0,28,,False,none,2156098,all_retained_completed_responses_reported,44165,True,2200263,2273257,all_completed_responses_reported,125232,True,2398489,0,69,34,0
69,nhl-b2b-analysis,hermes,pass,valid,completed,none,m3-20260807T155211Z-69-nhl-b2b-analysis-hermes-a1,m3_latest_valid_run,599.2409000420012,False,755.634795,17.846506970003247,2026-08-10T13:44:38.440737+00:00,0,0,,,,0,100,False,34,1,34,0,True,138.54738798799565,34,34,1,33,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/nhl-b2b-analysis/m3-20260807T155211Z-69-nhl-b2b-analysis-hermes-a1,2026-08-10T13:32:02.805942+00:00,0,34,,False,none,3691216,partial_or_missing_retained_provider_usage,58007,False,3749223,3691216,partial_or_missing_provider_usage,58007,False,3749223,1,33,33,0
70,notion-find-job,astra,pass,valid,completed,none,m3-20260807T155211Z-70-notion-find-job-astra-a1,m3_latest_valid_run,410.14043543406297,False,461.865935,18.376659833011217,2026-08-10T13:56:37.750690+00:00,16,16,19931,24354,44285,16,100,False,31,0,31,16,True,33.348839732925796,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/notion-find-job/m3-20260807T155211Z-70-notion-find-job-astra-a1,2026-08-10T13:48:55.884755+00:00,0,15,,False,none,625958,all_retained_completed_responses_reported,12500,True,638458,645889,all_completed_responses_reported,36854,True,682743,0,31,19,0
70,notion-find-job,hermes,pass,valid,completed,none,m3-20260807T155211Z-70-notion-find-job-hermes-a1,m3_latest_valid_run,67.50900949398056,False,112.114897,21.348271894967183,2026-08-10T13:47:47.174429+00:00,0,0,,,,0,100,False,5,0,5,0,True,23.25761561105226,5,5,0,5,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/notion-find-job/m3-20260807T155211Z-70-notion-find-job-hermes-a1,2026-08-10T13:45:55.059532+00:00,0,5,,False,none,204649,all_retained_completed_responses_reported,3086,True,207735,204649,all_completed_responses_reported,3086,True,207735,0,5,8,0
71,notion-personal-website,astra,pass,valid,completed,none,m3-20260807T155211Z-71-notion-personal-website-astra-a1,m3_latest_valid_run,275.81490884697996,False,314.611041,16.44381889491342,2026-08-10T14:03:02.610329+00:00,12,12,14472,9312,23784,12,100,False,24,0,24,12,True,22.35231325810662,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/notion-personal-website/m3-20260807T155211Z-71-notion-personal-website-astra-a1,2026-08-10T13:57:47.999288+00:00,0,12,,False,none,494438,all_retained_completed_responses_reported,16315,True,510753,508910,all_completed_responses_reported,25627,True,534537,0,24,14,0
71,notion-personal-website,hermes,pass,valid,completed,none,m3-20260807T155211Z-71-notion-personal-website-hermes-a1,m3_latest_valid_run,164.31497362209484,True,206.250289,17.54226849495899,2026-08-10T14:07:39.675140+00:00,0,0,,,,0,100,False,7,0,7,0,True,24.39304688294618,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/notion-personal-website/m3-20260807T155211Z-71-notion-personal-website-hermes-a1,2026-08-10T14:04:13.424851+00:00,0,7,,False,none,380698,all_retained_completed_responses_reported,17432,True,398130,380698,all_completed_responses_reported,17432,True,398130,0,7,14,0
72,nvidia-market,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-72-nvidia-market-astra-a1,m3_artifact_gate_v2_projection,3020.3745059360517,False,3060.997179,16.3229054849362,2026-08-10T16:03:27.527110+00:00,60,60,255097,147678,402775,60,100,True,100,1,100,60,False,24.29976757901204,40,40,1,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/nvidia-market/m3-20260807T155211Z-72-nvidia-market-astra-a1,2026-08-10T15:12:26.529931+00:00,1,40,,False,none,2616809,partial_or_missing_retained_provider_usage,47210,False,2664019,2871906,partial_or_missing_provider_usage,194888,False,3066794,1,99,59,5
72,nvidia-market,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-72-nvidia-market-hermes-a1,m3_latest_valid_run,3745.7351967580616,False,3781.49092,10.564642203971744,2026-08-10T15:11:17.221042+00:00,2,2,127855,982,128837,2,100,False,93,0,93,2,False,25.191081037966796,91,91,1,90,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/nvidia-market/m3-20260807T155211Z-72-nvidia-market-hermes-a1,2026-08-10T14:08:15.730122+00:00,0,91,,False,none,11922215,partial_or_missing_retained_provider_usage,82786,False,12005001,12050070,partial_or_missing_provider_usage,83768,False,12133838,1,92,102,0
73,nvidia-stock-analysis,astra,pass,valid,completed,none,m3-20260807T155211Z-73-nvidia-stock-analysis-astra-a1,m3_latest_valid_run,314.64249335892964,True,354.124539,14.752421515062451,2026-08-10T16:10:23.846186+00:00,14,14,15652,7133,22785,13,100,False,28,1,28,14,True,24.729624126007934,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/nvidia-stock-analysis/m3-20260807T155211Z-73-nvidia-stock-analysis-astra-a1,2026-08-10T16:04:29.721647+00:00,0,14,,False,none,646509,all_retained_completed_responses_reported,17713,True,664222,662161,partial_or_missing_provider_usage,24846,False,687007,1,27,26,0
73,nvidia-stock-analysis,hermes,pass,valid,completed,none,m3-20260807T155211Z-73-nvidia-stock-analysis-hermes-a1,m3_artifact_gate_v2_projection,352.1529098160099,False,512.030123,12.501754596014507,2026-08-10T16:19:46.302704+00:00,0,0,,,,0,100,False,20,0,20,0,True,147.37545858797557,20,20,0,20,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/nvidia-stock-analysis/m3-20260807T155211Z-73-nvidia-stock-analysis-hermes-a1,2026-08-10T16:11:14.272581+00:00,0,20,,False,none,1429870,all_retained_completed_responses_reported,36824,True,1466694,1429870,all_completed_responses_reported,36824,True,1466694,0,20,31,0
74,oil-price,astra,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-74-oil-price-astra-a1,m3_latest_valid_run,2953.9898380190134,False,3012.387569,31.258327571908012,2026-08-10T17:22:13.388110+00:00,62,62,241294,145790,387084,61,100,True,100,1,100,62,False,27.139403409078568,38,38,0,38,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/oil-price/m3-20260807T155211Z-74-oil-price-astra-a1,2026-08-10T16:32:01.000541+00:00,0,38,,False,none,3545488,all_retained_completed_responses_reported,167236,True,3712724,3786782,partial_or_missing_provider_usage,313026,False,4099808,1,99,54,0
74,oil-price,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-74-oil-price-hermes-a1,m3_latest_valid_run,460.5823088559555,False,594.183385,28.183785440050997,2026-08-10T16:30:48.637477+00:00,0,0,,,,0,100,False,17,1,17,0,False,105.41729070399356,17,17,1,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/oil-price/m3-20260807T155211Z-74-oil-price-hermes-a1,2026-08-10T16:20:54.454092+00:00,0,17,,False,none,1100285,partial_or_missing_retained_provider_usage,43987,False,1144272,1100285,partial_or_missing_provider_usage,43987,False,1144272,1,16,41,0
75,paper-checker,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-75-paper-checker-astra-a1,m3_latest_valid_run,338.31659010390285,False,373.89482,12.589647822082043,2026-08-10T17:29:32.786992+00:00,15,15,18240,11912,30152,15,100,False,30,0,30,15,False,22.988582074015085,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/paper-checker/m3-20260807T155211Z-75-paper-checker-astra-a1,2026-08-10T17:23:18.892172+00:00,0,15,,False,none,564217,all_retained_completed_responses_reported,16350,True,580567,582457,all_completed_responses_reported,28262,True,610719,0,30,22,0
75,paper-checker,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-75-paper-checker-hermes-a1,m3_artifact_gate_v2_projection,275.8550076310057,False,434.507899,11.36303666292224,2026-08-10T17:37:27.359904+00:00,0,0,,,,0,100,False,19,0,19,0,False,147.28985470607205,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/paper-checker/m3-20260807T155211Z-75-paper-checker-hermes-a1,2026-08-10T17:30:12.852005+00:00,0,19,,False,none,1353014,all_retained_completed_responses_reported,29895,True,1382909,1353014,all_completed_responses_reported,29895,True,1382909,0,19,24,0
76,payable-invoice-checker,astra,pass,valid,completed,none,m3-20260807T155211Z-76-payable-invoice-checker-astra-a1,m3_latest_valid_run,637.7170086519327,False,706.105605,26.116519722971134,2026-08-10T17:57:31.491971+00:00,26,26,43725,36932,80657,26,100,False,49,0,49,26,True,42.27207662509613,23,23,0,23,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/payable-invoice-checker/m3-20260807T155211Z-76-payable-invoice-checker-astra-a1,2026-08-10T17:45:45.386366+00:00,0,23,,False,none,884140,all_retained_completed_responses_reported,26009,True,910149,927865,all_completed_responses_reported,62941,True,990806,0,49,45,0
76,payable-invoice-checker,hermes,pass,valid,completed,none,m3-20260807T155211Z-76-payable-invoice-checker-hermes-a1,m3_latest_valid_run,198.2717613860732,False,325.880521,25.432633276912384,2026-08-10T17:44:24.619971+00:00,0,0,,,,0,100,False,20,1,20,0,True,102.17612633701441,20,20,1,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/payable-invoice-checker/m3-20260807T155211Z-76-payable-invoice-checker-hermes-a1,2026-08-10T17:38:58.739450+00:00,0,20,,False,none,1243765,partial_or_missing_retained_provider_usage,15355,False,1259120,1243765,partial_or_missing_provider_usage,15355,False,1259120,1,19,41,0
77,personal-website-construct,astra,pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-77-personal-website-construct-astra-a1,m3_latest_valid_run,2979.2628482299624,False,3023.230483,18.25470862397924,2026-08-10T18:48:41.138785+00:00,62,62,304498,151389,455887,62,100,True,100,1,100,63,True,25.71292614605818,38,38,1,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/personal-website-construct/m3-20260807T155211Z-77-personal-website-construct-astra-a1,2026-08-10T17:58:17.908302+00:00,0,37,,False,none,4239433,partial_or_missing_retained_provider_usage,125001,False,4364434,4543931,partial_or_missing_provider_usage,276390,False,4820321,1,99,71,0
77,personal-website-construct,hermes,pass,valid,completed,none,m3-20260807T155211Z-77-personal-website-construct-hermes-a1,m3_artifact_gate_v2_projection,864.8643893089611,False,1025.858908,12.887411069008522,2026-08-10T19:06:50.975326+00:00,4,4,1979,2338,4317,4,100,False,53,0,53,4,True,148.1071076220303,49,49,0,49,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/personal-website-construct/m3-20260807T155211Z-77-personal-website-construct-hermes-a1,2026-08-10T18:49:45.116418+00:00,0,49,,False,none,4589255,all_retained_completed_responses_reported,55547,True,4644802,4591234,all_completed_responses_reported,57885,True,4649119,0,53,78,0
78,ppt-analysis,astra,pass,valid,completed,none,m3-20260807T155211Z-78-ppt-analysis-astra-a1,m3_latest_valid_run,297.56469068303704,True,345.330663,18.386358635965735,2026-08-10T19:22:03.258148+00:00,12,12,14932,12846,27778,12,100,False,23,0,23,12,True,29.379613680997238,11,11,0,11,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/ppt-analysis/m3-20260807T155211Z-78-ppt-analysis-astra-a1,2026-08-10T19:16:17.927485+00:00,0,11,,False,none,382194,all_retained_completed_responses_reported,15856,True,398050,397126,all_completed_responses_reported,28702,True,425828,0,23,36,0
78,ppt-analysis,hermes,pass,valid,completed,none,m3-20260807T155211Z-78-ppt-analysis-hermes-a1,m3_latest_valid_run,372.26514612999745,False,495.264465,11.745726187014952,2026-08-10T19:15:43.739825+00:00,0,0,,,,0,100,False,15,2,15,0,True,111.25359268298757,15,15,2,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/ppt-analysis/m3-20260807T155211Z-78-ppt-analysis-hermes-a1,2026-08-10T19:07:28.475360+00:00,0,15,,False,none,854325,partial_or_missing_retained_provider_usage,26702,False,881027,854325,partial_or_missing_provider_usage,26702,False,881027,2,13,16,0
79,privacy-desensitization,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-79-privacy-desensitization-astra-a1,m3_latest_valid_run,350.39980497502256,True,380.203413,6.640791443991475,2026-08-10T19:29:03.346653+00:00,10,10,13140,6759,19899,10,100,False,20,0,20,10,False,23.162816580985975,10,10,0,10,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/privacy-desensitization/m3-20260807T155211Z-79-privacy-desensitization-astra-a1,2026-08-10T19:22:43.143240+00:00,0,10,,False,none,413216,all_retained_completed_responses_reported,28509,True,441725,426356,all_completed_responses_reported,35268,True,461624,0,20,11,0
79,privacy-desensitization,hermes,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-79-privacy-desensitization-hermes-a1,m3_latest_valid_run,317.5288957169978,True,417.492795,6.786714644986205,2026-08-10T19:36:49.296405+00:00,0,0,,,,0,100,False,13,0,13,0,False,93.177184638016,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/privacy-desensitization/m3-20260807T155211Z-79-privacy-desensitization-hermes-a1,2026-08-10T19:29:51.803610+00:00,0,13,,False,none,723071,all_retained_completed_responses_reported,39563,True,762634,723071,all_completed_responses_reported,39563,True,762634,0,13,12,0
80,profile-update-online,astra,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-80-profile-update-online-astra-a1,m3_latest_valid_run,758.5591917010024,True,799.195723,8.076990489964373,2026-08-10T20:06:41.909785+00:00,18,18,23865,25904,49769,18,100,False,34,0,34,18,False,32.55954080903325,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/profile-update-online/m3-20260807T155211Z-80-profile-update-online-astra-a1,2026-08-10T19:53:22.714062+00:00,0,16,,False,none,894269,all_retained_completed_responses_reported,44125,True,938394,918134,all_completed_responses_reported,70029,True,988163,0,34,29,0
80,profile-update-online,hermes,pass,valid,completed,none,m3-20260807T155211Z-80-profile-update-online-hermes-a1,m3_artifact_gate_v2_projection,748.1344271859853,True,903.223931,7.455194083042443,2026-08-10T19:52:38.000184+00:00,1,1,556,541,1097,1,100,False,37,1,37,1,True,147.6343097309723,36,36,1,35,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/profile-update-online/m3-20260807T155211Z-80-profile-update-online-hermes-a1,2026-08-10T19:37:34.776253+00:00,0,36,,False,none,2815930,partial_or_missing_retained_provider_usage,42502,False,2858432,2816486,partial_or_missing_provider_usage,43043,False,2859529,1,36,48,0
