position,task_id,system,state,verify_status,run_validity,terminal_status,failure_category,run_id,source,agent_seconds,cache_read_tokens,claim_done_seen,e2e_seconds,evaluator_seconds,finished_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,model_request_limit,model_request_limit_exceeded,model_requests_completed,model_requests_failed,model_requests_started,non_stream_requests,normal_e2e_success,orchestration_seconds,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,run_directory,started_at,started_only_tool_calls,stream_requests,supplements_run_id,timeout,timeout_scope,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total,token_input,token_note,token_output,token_reliable,token_total,token_usage_missing_completed,token_usage_reported_completed,tool_calls,tool_failures
83,search-ca-school,astra,,pass,valid,completed,none,m3-20260807T155211Z-83-search-ca-school-astra-a1,m3_latest_valid_run,609.8843376529403,,True,663.028738,28.692530349013396,2026-08-10T20:37:47.786356+00:00,15,15,21240,23050,44290,15,100,False,30,0,30,15,True,24.451869998046277,15,15,0,15,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/search-ca-school/m3-20260807T155211Z-83-search-ca-school-astra-a1,2026-08-10T20:26:44.757618+00:00,0,15,,False,none,811249,all_retained_completed_responses_reported,28256,True,839505,832489,all_completed_responses_reported,51306,True,883795,0,30,15,0
83,search-ca-school,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-83-search-ca-school-hermes-a1,m3_latest_valid_run,764.3715976189123,,False,915.668212,11.967899033101276,2026-08-10T20:54:09.149809+00:00,4,4,2941,409,3350,4,100,False,59,0,59,4,False,139.32871534798642,55,55,0,55,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/search-ca-school/m3-20260807T155211Z-83-search-ca-school-hermes-a1,2026-08-10T20:38:53.481597+00:00,0,55,,False,none,4844118,all_retained_completed_responses_reported,40889,True,4885007,4847059,all_completed_responses_reported,41298,True,4888357,0,59,58,0
83,search-ca-school,pi,complete,pass,valid,completed,none,20260812T105634Z-083-search-ca-school-pi-a1,pi_base_108_v1,380.2158634729999,1193728,False,422.551966,21.120408491000035,2026-08-13T08:35:12.058339+00:00,0,0,,,,0,100,False,37,0,37,0,True,21.21569403600006,37,37,0,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/search-ca-school/20260812T105634Z-083-search-ca-school-pi-a1,2026-08-13T08:28:09.506373+00:00,0,37,,False,none,1239823,all_retained_completed_responses_reported,25422,True,1265245,1239823,all_completed_responses_reported,25422,True,1265245,0,37,40,0
84,sla-timeout-monitor,astra,,pass,valid,completed,none,m3-20260807T155211Z-84-sla-timeout-monitor-astra-a1,m3_latest_valid_run,544.9185886409832,,True,660.937519,76.37249244295526,2026-08-10T21:13:30.540623+00:00,23,23,26892,35680,62572,23,100,False,45,0,45,23,True,39.64643791606147,22,22,0,22,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/sla-timeout-monitor/m3-20260807T155211Z-84-sla-timeout-monitor-astra-a1,2026-08-10T21:02:29.603104+00:00,0,22,,False,none,769934,all_retained_completed_responses_reported,16777,True,786711,796826,all_completed_responses_reported,52457,True,849283,0,45,33,0
84,sla-timeout-monitor,hermes,,pass,valid,completed,none,m3-20260807T155211Z-84-sla-timeout-monitor-hermes-a1,m3_latest_valid_run,139.23590185295325,,False,304.988305,74.399419292924,2026-08-10T21:00:56.623852+00:00,0,0,,,,0,100,False,16,0,16,0,True,91.35298385412278,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/sla-timeout-monitor/m3-20260807T155211Z-84-sla-timeout-monitor-hermes-a1,2026-08-10T20:55:51.635547+00:00,0,16,,False,none,654889,all_retained_completed_responses_reported,14525,True,669414,654889,all_completed_responses_reported,14525,True,669414,0,16,32,0
84,sla-timeout-monitor,pi,complete,pass,valid,completed,none,20260813T132510Z-084-sla-timeout-monitor-pi-a2,pi_isolated_rerun_v1,104.09161803701136,224000,False,200.296649,74.41028623998864,2026-08-14T03:25:41.473983+00:00,0,0,,,,0,100,False,13,0,13,0,True,21.794744723000008,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/sla-timeout-monitor/20260813T132510Z-084-sla-timeout-monitor-pi-a2,2026-08-14T03:22:21.177334+00:00,0,13,,False,none,244285,all_retained_completed_responses_reported,9966,True,254251,244285,all_completed_responses_reported,9966,True,254251,0,13,31,0
85,stock-build-position,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-85-stock-build-position-astra-a1,m3_latest_valid_run,369.5664328230778,,False,405.999402,12.658815660979599,2026-08-10T21:21:00.536676+00:00,12,12,16068,16887,32955,12,100,False,24,0,24,12,False,23.7741535159426,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/stock-build-position/m3-20260807T155211Z-85-stock-build-position-astra-a1,2026-08-10T21:14:14.537274+00:00,0,12,,False,none,413768,all_retained_completed_responses_reported,17249,True,431017,429836,all_completed_responses_reported,34136,True,463972,0,24,43,0
85,stock-build-position,hermes,,pass,valid,completed,none,m3-20260807T155211Z-85-stock-build-position-hermes-a1,m3_latest_valid_run,144.20410995499697,,False,246.168,13.61530857195612,2026-08-10T21:25:48.342976+00:00,0,0,,,,0,100,False,14,0,14,0,True,88.34858147304692,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/stock-build-position/m3-20260807T155211Z-85-stock-build-position-hermes-a1,2026-08-10T21:21:42.174976+00:00,0,14,,False,none,481325,all_retained_completed_responses_reported,14144,True,495469,481325,all_completed_responses_reported,14144,True,495469,0,14,27,0
85,stock-build-position,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-085-stock-build-position-pi-a1,pi_base_108_v1,165.00435998600005,224512,False,191.288088,5.598364708999725,2026-08-13T08:40:09.703773+00:00,0,0,,,,0,100,False,12,0,12,0,False,20.68536330500021,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/stock-build-position/20260812T105634Z-085-stock-build-position-pi-a1,2026-08-13T08:36:58.415685+00:00,0,12,,False,none,245300,all_retained_completed_responses_reported,14340,True,259640,245300,all_completed_responses_reported,14340,True,259640,0,12,29,0
86,student-interview,astra,,pass,valid,completed,none,m3-20260807T155211Z-86-student-interview-astra-a1,m3_latest_valid_run,233.83046700700652,,False,305.120617,21.263958396040834,2026-08-10T21:35:58.639083+00:00,7,7,8450,20278,28728,7,100,False,13,0,13,7,True,50.02619159695263,6,6,0,6,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/student-interview/m3-20260807T155211Z-86-student-interview-astra-a1,2026-08-10T21:30:53.518466+00:00,0,6,,False,none,159999,all_retained_completed_responses_reported,5345,True,165344,168449,all_completed_responses_reported,25623,True,194072,0,13,27,0
86,student-interview,hermes,,pass,valid,completed,none,m3-20260807T155211Z-86-student-interview-hermes-a1,m3_latest_valid_run,112.02073209604714,,False,156.398342,20.031325075076893,2026-08-10T21:29:37.918155+00:00,0,0,,,,0,100,False,8,0,8,0,True,24.34628482887598,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/student-interview/m3-20260807T155211Z-86-student-interview-hermes-a1,2026-08-10T21:27:01.519813+00:00,0,8,,False,none,336727,all_retained_completed_responses_reported,7333,True,344060,336727,all_completed_responses_reported,7333,True,344060,0,8,28,0
86,student-interview,pi,complete,pass,valid,completed,none,20260813T132510Z-086-student-interview-pi-a2,pi_isolated_rerun_v1,94.5904325129959,198912,False,133.267233,17.592561212994042,2026-08-14T03:29:02.749298+00:00,0,0,,,,0,100,False,12,0,12,0,True,21.08423927401006,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/student-interview/20260813T132510Z-086-student-interview-pi-a2,2026-08-14T03:26:49.482065+00:00,0,12,,False,none,224693,all_retained_completed_responses_reported,6836,True,231529,224693,all_completed_responses_reported,6836,True,231529,0,12,32,0
87,subway-planning,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-87-subway-planning-astra-a1,m3_latest_valid_run,159.63625452795532,,True,197.813801,15.015757631044835,2026-08-10T21:39:51.553800+00:00,6,6,7224,5175,12399,6,100,False,12,0,12,6,False,23.16178884099986,6,6,0,6,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/subway-planning/m3-20260807T155211Z-87-subway-planning-astra-a1,2026-08-10T21:36:33.739999+00:00,0,6,,False,none,148807,all_retained_completed_responses_reported,8784,True,157591,156031,all_completed_responses_reported,13959,True,169990,0,12,10,0
87,subway-planning,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-87-subway-planning-hermes-a1,m3_latest_valid_run,83.85594244301319,,False,123.338781,14.429217503988184,2026-08-10T21:42:45.040116+00:00,0,0,,,,0,100,False,7,0,7,0,False,25.053621052998622,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/subway-planning/m3-20260807T155211Z-87-subway-planning-hermes-a1,2026-08-10T21:40:41.701335+00:00,0,7,,False,none,199839,all_retained_completed_responses_reported,5445,True,205284,199839,all_completed_responses_reported,5445,True,205284,0,7,10,0
87,subway-planning,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-087-subway-planning-pi-a1,pi_base_108_v1,135.93393756199976,114560,False,163.798798,7.502636686000187,2026-08-13T08:44:00.086112+00:00,0,0,,,,0,100,False,7,0,7,0,False,20.362223752000062,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/subway-planning/20260812T105634Z-087-subway-planning-pi-a1,2026-08-13T08:41:16.287314+00:00,0,7,,False,none,125359,all_retained_completed_responses_reported,13505,True,138864,125359,all_completed_responses_reported,13505,True,138864,0,7,9,0
88,sync-todo-to-readme,astra,,pass,valid,completed,none,m3-20260807T155211Z-88-sync-todo-to-readme-astra-a1,m3_latest_valid_run,1176.095620494918,,False,1223.956085,9.292564769973978,2026-08-10T22:27:31.087275+00:00,42,42,102748,74474,177222,42,100,False,72,0,72,42,True,38.567899735108085,30,30,0,30,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/sync-todo-to-readme/m3-20260807T155211Z-88-sync-todo-to-readme-astra-a1,2026-08-10T22:07:07.131190+00:00,0,30,,False,none,1576415,all_retained_completed_responses_reported,36479,True,1612894,1679163,all_completed_responses_reported,110953,True,1790116,0,72,34,0
88,sync-todo-to-readme,hermes,,pass,valid,completed,none,m3-20260807T155211Z-88-sync-todo-to-readme-hermes-a1,m3_artifact_gate_v2_projection,542.5218604360707,,False,698.529895,8.484685517963953,2026-08-10T22:00:34.873595+00:00,0,0,,,,0,100,False,49,1,49,0,True,147.52334904596535,49,49,1,48,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/sync-todo-to-readme/m3-20260807T155211Z-88-sync-todo-to-readme-hermes-a1,2026-08-10T21:48:56.343700+00:00,0,49,,False,none,4018706,partial_or_missing_retained_provider_usage,40907,False,4059613,4018706,partial_or_missing_provider_usage,40907,False,4059613,1,48,51,0
88,sync-todo-to-readme,pi,complete,pass,valid,completed,none,20260812T105634Z-088-sync-todo-to-readme-pi-a1,pi_base_108_v1,279.65765362699995,974464,False,306.961954,6.6446041970002625,2026-08-13T08:55:24.155302+00:00,0,0,,,,0,100,False,27,0,27,0,True,20.659696175999784,27,27,0,27,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/sync-todo-to-readme/20260812T105634Z-088-sync-todo-to-readme-pi-a1,2026-08-13T08:50:17.193348+00:00,0,27,,False,none,1016503,all_retained_completed_responses_reported,18664,True,1035167,1016503,all_completed_responses_reported,18664,True,1035167,0,27,31,4
89,task-tracker,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-89-task-tracker-astra-a1,m3_latest_valid_run,3636.4354869819945,,False,3703.591034,38.472410593996756,2026-08-10T23:34:15.790356+00:00,63,63,297414,214595,512009,63,100,True,100,0,100,63,False,28.683136424008808,37,37,0,37,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/task-tracker/m3-20260807T155211Z-89-task-tracker-astra-a1,2026-08-10T22:32:32.199322+00:00,0,37,,False,none,3970108,all_retained_completed_responses_reported,187004,True,4157112,4267522,all_completed_responses_reported,401599,True,4669121,0,100,69,0
89,task-tracker,hermes,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-89-task-tracker-hermes-a3,m3_latest_valid_run,1610.0134440630209,,False,1699.291331,66.47917197691277,2026-08-11T04:19:01.241856+00:00,10,10,5123,7116,12239,9,100,True,100,1,100,10,False,22.798714960066263,90,90,0,90,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/task-tracker/m3-20260807T155211Z-89-task-tracker-hermes-a3,2026-08-11T03:50:41.950525+00:00,0,90,,False,none,10670042,all_retained_completed_responses_reported,74517,True,10744559,10675165,partial_or_missing_provider_usage,81633,False,10756798,1,99,118,0
89,task-tracker,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260813T132510Z-089-task-tracker-pi-a1,pi_isolated_rerun_v1,1846.5013343760002,13759744,False,2037.281818,168.90876862199366,2026-08-13T19:29:34.660945+00:00,0,0,,,,0,100,False,81,0,81,0,False,21.871715002006113,81,81,0,81,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/task-tracker/20260813T132510Z-089-task-tracker-pi-a1,2026-08-13T18:55:37.379127+00:00,0,81,,False,none,14115714,all_retained_completed_responses_reported,106225,True,14221939,14115714,all_completed_responses_reported,106225,True,14221939,0,81,133,6
90,train-ticket-plan,astra,,pass,valid,completed,none,m3-20260807T155211Z-90-train-ticket-plan-astra-a1,m3_latest_valid_run,350.712629287038,,True,407.211674,13.806043131044134,2026-08-11T04:30:10.184913+00:00,11,11,15638,22802,38440,11,100,False,21,0,21,11,True,42.69300158191788,10,10,0,10,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/train-ticket-plan/m3-20260807T155211Z-90-train-ticket-plan-astra-a1,2026-08-11T04:23:22.973239+00:00,0,10,,False,none,264382,all_retained_completed_responses_reported,18726,True,283108,280020,all_completed_responses_reported,41528,True,321548,0,21,19,0
90,train-ticket-plan,hermes,,pass,valid,completed,none,m3-20260807T155211Z-90-train-ticket-plan-hermes-a1,m3_latest_valid_run,80.38044469896704,,False,116.410088,14.39304751099553,2026-08-11T04:22:09.875560+00:00,0,0,,,,0,100,False,7,0,7,0,True,21.636595790037433,7,7,0,7,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/train-ticket-plan/m3-20260807T155211Z-90-train-ticket-plan-hermes-a1,2026-08-11T04:20:13.465472+00:00,0,7,,False,none,169053,all_retained_completed_responses_reported,7314,True,176367,169053,all_completed_responses_reported,7314,True,176367,0,7,13,0
90,train-ticket-plan,pi,complete,pass,valid,completed,none,20260813T132510Z-090-train-ticket-plan-pi-a1,pi_isolated_rerun_v1,77.39524948799954,75392,False,113.405298,15.461679829000786,2026-08-13T19:33:25.934199+00:00,0,0,,,,0,100,False,8,0,8,0,True,20.54836868299968,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/train-ticket-plan/20260813T132510Z-090-train-ticket-plan-pi-a1,2026-08-13T19:31:32.528901+00:00,0,8,,False,none,87763,all_retained_completed_responses_reported,6370,True,94133,87763,all_completed_responses_reported,6370,True,94133,0,8,15,0
91,travel-exchange,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-91-travel-exchange-astra-a1,m3_latest_valid_run,209.49970356596168,,False,233.760222,3.6910965560236946,2026-08-11T04:34:29.585995+00:00,9,9,11034,8045,19079,9,100,False,18,0,18,9,False,20.569421878014623,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/travel-exchange/m3-20260807T155211Z-91-travel-exchange-astra-a1,2026-08-11T04:30:35.825773+00:00,0,9,,False,none,248701,all_retained_completed_responses_reported,16559,True,265260,259735,all_completed_responses_reported,24604,True,284339,0,18,15,0
91,travel-exchange,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-91-travel-exchange-hermes-a1,m3_latest_valid_run,305.9042334849946,,True,394.821365,3.446065312018618,2026-08-11T04:41:28.222276+00:00,0,0,,,,0,100,False,17,0,17,0,False,85.47106620298678,17,17,0,17,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/travel-exchange/m3-20260807T155211Z-91-travel-exchange-hermes-a1,2026-08-11T04:34:53.400911+00:00,0,17,,False,none,775228,all_retained_completed_responses_reported,37363,True,812591,775228,all_completed_responses_reported,37363,True,812591,0,17,19,0
91,travel-exchange,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-091-travel-exchange-pi-a1,pi_base_108_v1,307.03824145199906,387328,False,336.012708,6.983441682001285,2026-08-13T10:40:29.036583+00:00,0,0,,,,0,100,False,14,0,14,0,False,21.991024865999634,14,14,0,14,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/travel-exchange/20260812T105634Z-091-travel-exchange-pi-a1,2026-08-13T10:34:53.023875+00:00,0,14,,False,none,411211,all_retained_completed_responses_reported,35524,True,446735,411211,all_completed_responses_reported,35524,True,446735,0,14,31,0
92,travel-expense-reimbursement,astra,,no_pass,valid,max_steps,model_request_budget,m3-20260807T155211Z-92-travel-expense-reimbursement-astra-a1,m3_latest_valid_run,2444.6438039740315,,False,2512.926368,45.274681485956535,2026-08-11T05:36:37.250943+00:00,61,61,241886,184625,426511,61,100,True,100,0,100,61,False,23.007882540011906,39,39,0,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/travel-expense-reimbursement/m3-20260807T155211Z-92-travel-expense-reimbursement-astra-a1,2026-08-11T04:54:44.324575+00:00,0,39,,False,none,3240582,all_retained_completed_responses_reported,89010,True,3329592,3482468,all_completed_responses_reported,273635,True,3756103,0,100,56,0
92,travel-expense-reimbursement,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-92-travel-expense-reimbursement-hermes-a1,m3_latest_valid_run,537.307117027929,,True,687.955601,44.092747229966335,2026-08-11T04:53:51.500298+00:00,0,0,,,,0,100,False,40,1,40,0,False,106.55573674210461,40,40,1,39,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/travel-expense-reimbursement/m3-20260807T155211Z-92-travel-expense-reimbursement-hermes-a1,2026-08-11T04:42:23.544697+00:00,0,40,,False,none,2826694,partial_or_missing_retained_provider_usage,38791,False,2865485,2826694,partial_or_missing_provider_usage,38791,False,2865485,1,39,53,0
92,travel-expense-reimbursement,pi,complete,pass,valid,completed,none,20260813T132510Z-092-travel-expense-reimbursement-pi-a2,pi_isolated_rerun_v1,337.86948991600366,1560576,False,979.244879,594.1750609110022,2026-08-14T03:46:25.239626+00:00,0,0,,,,0,100,False,30,0,30,0,True,47.20032817299409,30,30,0,30,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-isolated-rerun-v1/runs/pi/travel-expense-reimbursement/20260813T132510Z-092-travel-expense-reimbursement-pi-a2,2026-08-14T03:30:05.994747+00:00,0,30,,False,none,1621268,all_retained_completed_responses_reported,29061,True,1650329,1621268,all_completed_responses_reported,29061,True,1650329,0,30,47,0
93,trip-adviser,astra,,pass,valid,completed,none,m3-20260807T155211Z-93-trip-adviser-astra-a1,m3_latest_valid_run,356.24892714596353,,False,382.718274,4.811564298928715,2026-08-11T05:43:29.686076+00:00,16,16,20000,8005,28005,16,100,False,32,0,32,16,True,21.657782555107758,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/trip-adviser/m3-20260807T155211Z-93-trip-adviser-astra-a1,2026-08-11T05:37:06.967802+00:00,0,16,,False,none,616140,all_retained_completed_responses_reported,24114,True,640254,636140,all_completed_responses_reported,32119,True,668259,0,32,28,5
93,trip-adviser,hermes,,pass,valid,completed,none,m3-20260807T155211Z-93-trip-adviser-hermes-a1,m3_latest_valid_run,266.7817167949397,,True,386.695437,4.125578023958951,2026-08-11T05:50:21.876851+00:00,0,0,,,,0,100,False,25,0,25,0,True,115.78814218110136,25,25,0,25,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/trip-adviser/m3-20260807T155211Z-93-trip-adviser-hermes-a1,2026-08-11T05:43:55.181414+00:00,0,25,,False,none,1297047,all_retained_completed_responses_reported,22550,True,1319597,1297047,all_completed_responses_reported,22550,True,1319597,0,25,35,0
93,trip-adviser,pi,complete,pass,valid,completed,none,20260812T105634Z-093-trip-adviser-pi-a2,pi_base_108_v1,179.74205950000032,437760,False,208.994445,7.491280439000548,2026-08-13T11:08:06.488935+00:00,0,0,,,,0,100,False,13,0,13,0,True,21.761105060999142,13,13,0,13,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/trip-adviser/20260812T105634Z-093-trip-adviser-pi-a2,2026-08-13T11:04:37.494490+00:00,0,13,,False,none,513531,all_retained_completed_responses_reported,11974,True,525505,513531,all_completed_responses_reported,11974,True,525505,0,13,22,5
94,trip-itinerary-generator,astra,,pass,valid,completed,none,m3-20260807T155211Z-94-trip-itinerary-generator-astra-a1,m3_latest_valid_run,277.58710806793533,,True,335.693699,16.697963220998645,2026-08-11T06:02:21.991646+00:00,13,13,17042,13572,30614,13,100,False,25,0,25,13,True,41.408627711066,12,12,0,12,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/trip-itinerary-generator/m3-20260807T155211Z-94-trip-itinerary-generator-astra-a1,2026-08-11T05:56:46.297947+00:00,0,12,,False,none,405736,all_retained_completed_responses_reported,15823,True,421559,422778,all_completed_responses_reported,29395,True,452173,0,25,30,0
94,trip-itinerary-generator,hermes,,pass,valid,completed,none,m3-20260807T155211Z-94-trip-itinerary-generator-hermes-a1,m3_latest_valid_run,234.3977631520247,,True,339.447071,17.293196963029914,2026-08-11T05:56:23.588587+00:00,1,1,611,48,659,1,100,False,18,1,18,1,True,87.75611088494537,17,17,1,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/trip-itinerary-generator/m3-20260807T155211Z-94-trip-itinerary-generator-hermes-a1,2026-08-11T05:50:44.141516+00:00,0,17,,False,none,821401,partial_or_missing_retained_provider_usage,26280,False,847681,822012,partial_or_missing_provider_usage,26328,False,848340,1,17,31,0
94,trip-itinerary-generator,pi,complete,pass,valid,completed,none,20260812T105634Z-094-trip-itinerary-generator-pi-a1,pi_base_108_v1,108.18551652599854,144128,False,146.119353,17.44013614100004,2026-08-13T11:11:01.736701+00:00,0,0,,,,0,100,False,8,0,8,0,True,20.493700333001414,8,8,0,8,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/trip-itinerary-generator/20260812T105634Z-094-trip-itinerary-generator-pi-a1,2026-08-13T11:08:35.617348+00:00,0,8,,False,none,167767,all_retained_completed_responses_reported,10136,True,177903,167767,all_completed_responses_reported,10136,True,177903,0,8,20,0
95,university-course-selection,astra,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-95-university-course-selection-astra-a1,m3_latest_valid_run,621.9182991510024,,False,652.013042,9.148135875933804,2026-08-11T06:13:39.433127+00:00,22,22,42587,39863,82450,22,100,False,41,0,41,22,False,20.94660697306381,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/university-course-selection/m3-20260807T155211Z-95-university-course-selection-astra-a1,2026-08-11T06:02:47.420085+00:00,0,19,,False,none,1047887,all_retained_completed_responses_reported,21652,True,1069539,1090474,all_completed_responses_reported,61515,True,1151989,0,41,29,0
95,university-course-selection,hermes,,no_pass,valid,completed,completed_but_no_pass,m3-20260807T155211Z-95-university-course-selection-hermes-a1,m3_latest_valid_run,370.81355185899884,,False,516.714727,8.608966646017507,2026-08-11T06:22:41.609167+00:00,0,0,,,,0,100,False,24,0,24,0,False,137.2922084949837,24,24,0,24,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/university-course-selection/m3-20260807T155211Z-95-university-course-selection-hermes-a1,2026-08-11T06:14:04.894440+00:00,0,24,,False,none,2420588,all_retained_completed_responses_reported,27235,True,2447823,2420588,all_completed_responses_reported,27235,True,2447823,0,24,25,0
95,university-course-selection,pi,complete,no_pass,valid,completed,completed_but_no_pass,20260812T105634Z-095-university-course-selection-pi-a1,pi_base_108_v1,230.58552561000033,635392,False,267.182534,15.777598806998867,2026-08-13T11:15:58.194190+00:00,0,0,,,,0,100,False,16,0,16,0,False,20.819409583000777,16,16,0,16,/home/vagrant/moi-benchmark/astra/results/toolathlon-pi-108-v1/runs/pi/university-course-selection/20260812T105634Z-095-university-course-selection-pi-a1,2026-08-13T11:11:31.011656+00:00,0,16,,False,none,703755,all_retained_completed_responses_reported,18224,True,721979,703755,all_completed_responses_reported,18224,True,721979,0,16,29,0
96,update-material-inventory,astra,,pass,valid,completed,none,m3-20260807T155211Z-96-update-material-inventory-astra-a1,m3_latest_valid_run,185.48516870790627,,True,232.718055,12.01090687001124,2026-08-11T06:33:05.820565+00:00,10,10,12484,9313,21797,10,100,False,19,0,19,10,True,35.221979422082484,9,9,0,9,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/astra/update-material-inventory/m3-20260807T155211Z-96-update-material-inventory-astra-a1,2026-08-11T06:29:13.102510+00:00,0,9,,False,none,292879,all_retained_completed_responses_reported,9381,True,302260,305363,all_completed_responses_reported,18694,True,324057,0,19,16,0
96,update-material-inventory,hermes,,pass,valid,completed,none,m3-20260807T155211Z-96-update-material-inventory-hermes-a1,m3_latest_valid_run,166.6656621620059,,True,260.342736,12.718249277910218,2026-08-11T06:28:17.387396+00:00,4,4,2009,292,2301,4,100,False,23,0,23,4,True,80.95882456008388,19,19,0,19,/home/vagrant/moi-benchmark/astra/results/toolathlon-m3-remaining-batch-v1/runs/hermes/update-material-inventory/m3-20260807T155211Z-96-update-material-inventory-hermes-a1,2026-08-11T06:23:57.044660+00:00,0,19,,False,none,1034773,all_retained_completed_responses_reported,12596,True,1047369,1036782,all_completed_responses_reported,12888,True,1049670,0,23,21,0
